"Date","WL"
"1970-09-07",74.779
"1970-09-08",74.746
"1970-09-09",74.748
"1970-09-10",74.76
"1970-09-11",74.768
"1970-09-12",74.739
"1970-09-13",74.751
"1970-09-14",74.726
"1970-09-15",74.71
"1970-09-16",74.724
"1970-09-17",74.706
"1970-09-18",74.703
"1970-09-19",74.693
"1970-09-20",74.68
"1970-09-21",74.681
"1970-09-22",74.699
"1970-09-23",74.705
"1970-09-24",74.697
"1970-09-25",74.713
"1970-09-26",74.71
"1970-09-27",74.755
"1970-09-28",74.741
"1970-09-29",74.731
"1970-09-30",74.714
"1970-10-01",74.7
"1970-10-02",74.667
"1970-10-03",74.703
"1970-10-04",74.725
"1970-10-05",74.687
"1970-10-06",74.676
"1970-10-07",74.67
"1970-10-08",74.653
"1970-10-09",74.634
"1970-10-10",74.638
"1970-10-11",74.639
"1970-10-12",74.637
"1970-10-13",74.638
"1970-10-14",74.644
"1970-10-15",74.659
"1970-10-16",74.672
"1970-10-17",74.656
"1970-10-18",74.661
"1970-10-19",74.607
"1970-10-20",74.586
"1970-10-21",74.578
"1970-10-22",74.596
"1970-10-23",74.619
"1970-10-24",74.604
"1970-10-25",74.585
"1970-10-26",74.571
"1970-10-27",74.557
"1970-10-28",74.544
"1970-10-29",74.526
"1970-10-30",74.525
"1970-10-31",74.553
"1970-11-01",74.566
"1970-11-02",74.578
"1970-11-03",74.573
"1970-11-04",74.578
"1970-11-05",74.61
"1970-11-06",74.568
"1970-11-07",74.565
"1970-11-08",74.544
"1970-11-09",74.513
"1970-11-10",74.513
"1970-11-11",74.536
"1970-11-12",74.535
"1970-11-13",74.568
"1970-11-14",74.548
"1970-11-15",74.564
"1970-11-16",74.574
"1970-11-17",74.559
"1970-11-18",74.527
"1970-11-19",74.537
"1970-11-20",74.512
"1970-11-21",74.613
"1970-11-22",74.546
"1970-11-23",74.59
"1970-11-24",74.581
"1970-11-25",74.552
"1970-11-26",74.523
"1970-11-27",74.531
"1970-11-28",74.548
"1970-11-29",74.519
"1970-11-30",74.572
"1970-12-01",74.522
"1970-12-02",74.558
"1970-12-03",74.538
"1970-12-04",74.594
"1970-12-05",74.556
"1970-12-06",74.649
"1970-12-07",74.579
"1970-12-08",74.531
"1970-12-09",74.559
"1970-12-10",74.575
"1970-12-11",74.524
"1970-12-12",74.522
"1970-12-13",74.545
"1970-12-14",74.544
"1970-12-15",74.543
"1970-12-16",74.487
"1970-12-17",74.551
"1970-12-18",74.551
"1970-12-19",74.566
"1970-12-20",74.596
"1970-12-21",74.55
"1970-12-22",74.539
"1970-12-23",74.523
"1970-12-24",74.61
"1970-12-25",74.561
"1970-12-26",74.587
"1970-12-27",74.592
"1970-12-28",74.613
"1970-12-29",74.59
"1970-12-30",74.595
"1970-12-31",74.575
"1971-01-01",74.574
"1971-01-02",74.564
"1971-01-03",74.574
"1971-01-04",74.533
"1971-01-05",74.629
"1971-01-06",74.628
"1971-01-07",74.636
"1971-01-08",74.576
"1971-01-09",74.56
"1971-01-10",74.577
"1971-01-11",74.593
"1971-01-12",74.618
"1971-01-13",74.563
"1971-01-14",74.585
"1971-01-15",74.62
"1971-01-16",74.594
"1971-01-17",74.586
"1971-01-18",74.581
"1971-01-19",74.592
"1971-01-20",74.594
"1971-01-21",74.571
"1971-01-22",74.581
"1971-01-23",74.584
"1971-01-24",74.547
"1971-01-25",74.539
"1971-01-26",74.591
"1971-01-27",74.69
"1971-01-28",74.612
"1971-01-29",74.557
"1971-01-30",74.617
"1971-01-31",74.584
"1971-02-01",74.595
"1971-02-02",74.59
"1971-02-03",74.542
"1971-02-04",74.488
"1971-02-05",74.513
"1971-02-06",74.566
"1971-02-07",74.526
"1971-02-08",74.539
"1971-02-09",74.608
"1971-02-10",74.579
"1971-02-11",74.524
"1971-02-12",74.538
"1971-02-13",74.586
"1971-02-14",74.639
"1971-02-15",74.59
"1971-02-16",74.568
"1971-02-17",74.549
"1971-02-18",74.58
"1971-02-19",74.543
"1971-02-20",74.555
"1971-02-21",74.584
"1971-02-22",74.56
"1971-02-23",74.61
"1971-02-24",74.605
"1971-02-25",74.594
"1971-02-26",74.582
"1971-02-27",74.61
"1971-02-28",74.674
"1971-03-01",74.644
"1971-03-02",74.646
"1971-03-03",74.649
"1971-03-04",74.767
"1971-03-05",74.69
"1971-03-06",74.602
"1971-03-07",74.625
"1971-03-08",74.718
"1971-03-09",74.707
"1971-03-10",74.655
"1971-03-11",74.69
"1971-03-12",74.684
"1971-03-13",74.682
"1971-03-14",74.659
"1971-03-15",74.664
"1971-03-16",74.7
"1971-03-17",74.728
"1971-03-18",74.718
"1971-03-19",74.68
"1971-03-20",74.745
"1971-03-21",74.794
"1971-03-22",74.764
"1971-03-23",74.77
"1971-03-24",74.792
"1971-03-25",74.767
"1971-03-26",74.746
"1971-03-27",74.749
"1971-03-28",74.737
"1971-03-29",74.754
"1971-03-30",74.778
"1971-03-31",74.747
"1971-04-01",74.718
"1971-04-02",74.745
"1971-04-03",74.762
"1971-04-04",74.78
"1971-04-05",74.774
"1971-04-06",74.776
"1971-04-07",74.806
"1971-04-08",74.792
"1971-04-09",74.775
"1971-04-10",74.825
"1971-04-11",74.804
"1971-04-12",74.802
"1971-04-13",74.836
"1971-04-14",74.89
"1971-04-15",74.878
"1971-04-16",74.877
"1971-04-17",74.862
"1971-04-18",74.875
"1971-04-19",74.878
"1971-04-20",74.887
"1971-04-21",74.929
"1971-04-22",74.951
"1971-04-23",74.934
"1971-04-24",74.922
"1971-04-25",74.935
"1971-04-26",74.94
"1971-04-27",74.942
"1971-04-28",74.933
"1971-04-29",74.967
"1971-04-30",74.972
"1971-05-01",74.966
"1971-05-02",74.985
"1971-05-03",75.007
"1971-05-04",75.03
"1971-05-05",74.99
"1971-05-06",74.999
"1971-05-07",75.003
"1971-05-08",75.006
"1971-05-09",75.021
"1971-05-10",75.029
"1971-05-11",75.011
"1971-05-12",75.02
"1971-05-13",75.021
"1971-05-14",75.031
"1971-05-15",75.016
"1971-05-16",75.02
"1971-05-17",75.03
"1971-05-18",75.018
"1971-05-19",75.019
"1971-05-20",75.025
"1971-05-21",75.036
"1971-05-22",75.037
"1971-05-23",75.018
"1971-05-24",74.991
"1971-05-25",75.011
"1971-05-26",75.01
"1971-05-27",75.017
"1971-05-28",75.012
"1971-05-29",75.01
"1971-05-30",75.007
"1971-05-31",75.011
"1971-06-01",74.992
"1971-06-02",74.985
"1971-06-03",75.006
"1971-06-04",75.004
"1971-06-05",75.002
"1971-06-06",74.998
"1971-06-07",74.989
"1971-06-08",75.004
"1971-06-09",75.012
"1971-06-10",74.997
"1971-06-11",74.988
"1971-06-12",74.981
"1971-06-13",74.985
"1971-06-14",74.98
"1971-06-15",74.967
"1971-06-16",74.969
"1971-06-17",74.964
"1971-06-18",74.96
"1971-06-19",74.95
"1971-06-20",74.947
"1971-06-21",74.964
"1971-06-22",74.964
"1971-06-23",74.962
"1971-06-24",74.96
"1971-06-25",74.98
"1971-06-26",74.985
"1971-06-27",74.974
"1971-06-28",74.978
"1971-06-29",74.974
"1971-06-30",74.964
"1971-07-01",74.981
"1971-07-02",74.99
"1971-07-03",74.988
"1971-07-04",74.969
"1971-07-05",74.959
"1971-07-06",74.969
"1971-07-07",74.979
"1971-07-08",74.967
"1971-07-09",74.982
"1971-07-10",74.968
"1971-07-11",74.952
"1971-07-12",74.927
"1971-07-13",74.909
"1971-07-14",74.958
"1971-07-15",74.937
"1971-07-16",74.918
"1971-07-17",74.95
"1971-07-18",74.945
"1971-07-19",74.938
"1971-07-20",74.927
"1971-07-21",74.912
"1971-07-22",74.896
"1971-07-23",74.894
"1971-07-24",74.902
"1971-07-25",74.902
"1971-07-26",74.912
"1971-07-27",74.93
"1971-07-28",74.895
"1971-07-29",74.907
"1971-07-30",74.901
"1971-07-31",74.891
"1971-08-01",74.879
"1971-08-02",74.864
"1971-08-03",74.87
"1971-08-04",74.87
"1971-08-05",74.868
"1971-08-06",74.875
"1971-08-07",74.869
"1971-08-08",74.861
"1971-08-09",74.857
"1971-08-10",74.846
"1971-08-11",74.878
"1971-08-12",74.86
"1971-08-13",74.838
"1971-08-14",74.832
"1971-08-15",74.806
"1971-08-16",74.773
"1971-08-17",74.774
"1971-08-18",74.772
"1971-08-19",74.765
"1971-08-20",74.782
"1971-08-21",74.786
"1971-08-22",74.791
"1971-08-23",74.849
"1971-08-24",74.827
"1971-08-25",74.78
"1971-08-26",74.767
"1971-08-27",74.754
"1971-08-28",74.806
"1971-08-29",74.817
"1971-08-30",74.817
"1971-08-31",74.798
"1971-09-01",74.79
"1971-09-02",74.786
"1971-09-03",74.79
"1971-09-04",74.781
"1971-09-05",74.778
"1971-09-06",74.772
"1971-09-07",74.775
"1971-09-08",74.769
"1971-09-09",74.779
"1971-09-10",74.766
"1971-09-11",74.763
"1971-09-12",74.761
"1971-09-13",74.742
"1971-09-14",74.742
"1971-09-15",74.744
"1971-09-16",74.748
"1971-09-17",74.734
"1971-09-18",74.728
"1971-09-19",74.7
"1971-09-20",74.714
"1971-09-21",74.75
"1971-09-22",74.716
"1971-09-23",74.72
"1971-09-24",74.733
"1971-09-25",74.712
"1971-09-26",74.68
"1971-09-27",74.662
"1971-09-28",74.644
"1971-09-29",74.656
"1971-09-30",74.663
"1971-10-01",74.636
"1971-10-02",74.642
"1971-10-03",74.63
"1971-10-04",74.62
"1971-10-05",74.638
"1971-10-06",74.658
"1971-10-07",74.667
"1971-10-08",74.629
"1971-10-09",74.6
"1971-10-10",74.621
"1971-10-11",74.626
"1971-10-12",74.624
"1971-10-13",74.59
"1971-10-14",74.604
"1971-10-15",74.594
"1971-10-16",74.591
"1971-10-17",74.568
"1971-10-18",74.554
"1971-10-19",74.547
"1971-10-20",74.537
"1971-10-21",74.533
"1971-10-22",74.531
"1971-10-23",74.533
"1971-10-24",74.501
"1971-10-25",74.522
"1971-10-26",74.523
"1971-10-27",74.503
"1971-10-28",74.514
"1971-10-29",74.513
"1971-10-30",74.508
"1971-10-31",74.501
"1971-11-01",74.515
"1971-11-02",74.507
"1971-11-03",74.512
"1971-11-04",74.526
"1971-11-05",74.466
"1971-11-06",74.469
"1971-11-07",74.527
"1971-11-08",74.488
"1971-11-09",74.448
"1971-11-10",74.476
"1971-11-11",74.461
"1971-11-12",74.441
"1971-11-13",74.423
"1971-11-14",74.398
"1971-11-15",74.403
"1971-11-16",74.411
"1971-11-17",74.387
"1971-11-18",74.374
"1971-11-19",74.39
"1971-11-20",74.388
"1971-11-21",74.443
"1971-11-22",74.452
"1971-11-23",74.406
"1971-11-24",74.364
"1971-11-25",74.395
"1971-11-26",74.389
"1971-11-27",74.371
"1971-11-28",74.407
"1971-11-29",74.36
"1971-11-30",74.435
"1971-12-01",74.412
"1971-12-02",74.397
"1971-12-03",74.413
"1971-12-04",74.378
"1971-12-05",74.334
"1971-12-06",74.346
"1971-12-07",74.377
"1971-12-08",74.38
"1971-12-09",74.375
"1971-12-10",74.365
"1971-12-11",74.427
"1971-12-12",74.399
"1971-12-13",74.455
"1971-12-14",74.403
"1971-12-15",74.392
"1971-12-16",74.486
"1971-12-17",74.465
"1971-12-18",74.475
"1971-12-19",74.424
"1971-12-20",74.443
"1971-12-21",74.494
"1971-12-22",74.487
"1971-12-23",74.413
"1971-12-24",74.485
"1971-12-25",74.45
"1971-12-26",74.456
"1971-12-27",74.432
"1971-12-28",74.477
"1971-12-29",74.487
"1971-12-30",74.444
"1971-12-31",74.474
"1972-01-01",74.446
"1972-01-02",74.484
"1972-01-03",74.5
"1972-01-04",74.481
"1972-01-05",74.503
"1972-01-06",74.479
"1972-01-07",74.545
"1972-01-08",74.486
"1972-01-09",74.467
"1972-01-10",74.492
"1972-01-11",74.503
"1972-01-12",74.491
"1972-01-13",74.514
"1972-01-14",74.529
"1972-01-15",74.571
"1972-01-16",74.541
"1972-01-17",74.531
"1972-01-18",74.501
"1972-01-19",74.564
"1972-01-20",74.54
"1972-01-21",74.553
"1972-01-22",74.515
"1972-01-23",74.571
"1972-01-24",74.544
"1972-01-25",74.703
"1972-01-26",74.652
"1972-01-27",74.61
"1972-01-28",74.623
"1972-01-29",74.607
"1972-01-30",74.623
"1972-01-31",74.607
"1972-02-01",74.597
"1972-02-02",74.567
"1972-02-03",74.558
"1972-02-04",74.777
"1972-02-05",74.707
"1972-02-06",74.619
"1972-02-07",74.65
"1972-02-08",74.647
"1972-02-09",74.63
"1972-02-10",74.624
"1972-02-11",74.61
"1972-02-12",74.595
"1972-02-13",74.617
"1972-02-14",74.666
"1972-02-15",74.656
"1972-02-16",74.671
"1972-02-17",74.622
"1972-02-18",74.6
"1972-02-19",74.673
"1972-02-20",74.718
"1972-02-21",74.63
"1972-02-22",74.7
"1972-02-23",74.612
"1972-02-24",74.644
"1972-02-25",74.614
"1972-02-26",74.649
"1972-02-27",74.627
"1972-02-28",74.637
"1972-02-29",74.631
"1972-03-01",74.616
"1972-03-02",74.667
"1972-03-03",74.68
"1972-03-04",74.645
"1972-03-05",74.72
"1972-03-06",74.704
"1972-03-07",74.633
"1972-03-08",74.733
"1972-03-09",74.687
"1972-03-10",74.685
"1972-03-11",74.646
"1972-03-12",74.671
"1972-03-13",74.653
"1972-03-14",74.646
"1972-03-15",74.685
"1972-03-16",74.682
"1972-03-17",74.71
"1972-03-18",74.744
"1972-03-19",74.722
"1972-03-20",74.71
"1972-03-21",74.702
"1972-03-22",74.736
"1972-03-23",74.777
"1972-03-24",74.792
"1972-03-25",74.796
"1972-03-26",74.824
"1972-03-27",74.79
"1972-03-28",74.784
"1972-03-29",74.77
"1972-03-30",74.773
"1972-03-31",74.784
"1972-04-01",74.784
"1972-04-02",74.8
"1972-04-03",74.815
"1972-04-04",74.831
"1972-04-05",74.839
"1972-04-06",74.844
"1972-04-07",74.848
"1972-04-08",74.861
"1972-04-09",74.859
"1972-04-10",74.839
"1972-04-11",74.845
"1972-04-12",74.847
"1972-04-13",74.864
"1972-04-14",74.908
"1972-04-15",74.918
"1972-04-16",74.944
"1972-04-17",74.981
"1972-04-18",74.974
"1972-04-19",74.995
"1972-04-20",74.996
"1972-04-21",75.022
"1972-04-22",75.001
"1972-04-23",75.044
"1972-04-24",75.065
"1972-04-25",75.076
"1972-04-26",75.079
"1972-04-27",75.091
"1972-04-28",75.094
"1972-04-29",75.102
"1972-04-30",75.105
"1972-05-01",75.102
"1972-05-02",75.123
"1972-05-03",75.137
"1972-05-04",75.153
"1972-05-05",75.168
"1972-05-06",75.161
"1972-05-07",75.192
"1972-05-08",75.192
"1972-05-09",75.205
"1972-05-10",75.21
"1972-05-11",75.212
"1972-05-12",75.21
"1972-05-13",75.197
"1972-05-14",75.195
"1972-05-15",75.211
"1972-05-16",75.227
"1972-05-17",75.233
"1972-05-18",75.233
"1972-05-19",75.245
"1972-05-20",75.246
"1972-05-21",75.25
"1972-05-22",75.254
"1972-05-23",75.247
"1972-05-24",75.249
"1972-05-25",75.244
"1972-05-26",75.236
"1972-05-27",75.237
"1972-05-28",75.232
"1972-05-29",75.224
"1972-05-30",75.22
"1972-05-31",75.256
"1972-06-01",75.271
"1972-06-02",75.261
"1972-06-03",75.256
"1972-06-04",75.269
"1972-06-05",75.27
"1972-06-06",75.265
"1972-06-07",75.269
"1972-06-08",75.256
"1972-06-09",75.273
"1972-06-10",75.283
"1972-06-11",75.264
"1972-06-12",75.247
"1972-06-13",75.246
"1972-06-14",75.234
"1972-06-15",75.228
"1972-06-16",75.237
"1972-06-17",75.242
"1972-06-18",75.227
"1972-06-19",75.217
"1972-06-20",75.205
"1972-06-21",75.218
"1972-06-22",75.282
"1972-06-23",75.264
"1972-06-24",75.289
"1972-06-25",75.29
"1972-06-26",75.295
"1972-06-27",75.296
"1972-06-28",75.297
"1972-06-29",75.296
"1972-06-30",75.328
"1972-07-01",75.331
"1972-07-02",75.331
"1972-07-03",75.35
"1972-07-04",75.346
"1972-07-05",75.355
"1972-07-06",75.346
"1972-07-07",75.335
"1972-07-08",75.33
"1972-07-09",75.32
"1972-07-10",75.33
"1972-07-11",75.333
"1972-07-12",75.325
"1972-07-13",75.341
"1972-07-14",75.35
"1972-07-15",75.359
"1972-07-16",75.386
"1972-07-17",75.383
"1972-07-18",75.371
"1972-07-19",75.372
"1972-07-20",75.362
"1972-07-21",75.382
"1972-07-22",75.38
"1972-07-23",75.387
"1972-07-24",75.398
"1972-07-25",75.404
"1972-07-26",75.416
"1972-07-27",75.392
"1972-07-28",75.388
"1972-07-29",75.367
"1972-07-30",75.339
"1972-07-31",75.321
"1972-08-01",75.322
"1972-08-02",75.302
"1972-08-03",75.33
"1972-08-04",75.312
"1972-08-05",75.299
"1972-08-06",75.286
"1972-08-07",75.292
"1972-08-08",75.321
"1972-08-09",75.339
"1972-08-10",75.343
"1972-08-11",75.31
"1972-08-12",75.293
"1972-08-13",75.282
"1972-08-14",75.286
"1972-08-15",75.258
"1972-08-16",75.232
"1972-08-17",75.235
"1972-08-18",75.242
"1972-08-19",75.239
"1972-08-20",75.23
"1972-08-21",75.215
"1972-08-22",75.207
"1972-08-23",75.208
"1972-08-24",75.205
"1972-08-25",75.209
"1972-08-26",75.198
"1972-08-27",75.188
"1972-08-28",75.215
"1972-08-29",75.205
"1972-08-30",75.196
"1972-08-31",75.169
"1972-09-01",75.153
"1972-09-02",75.152
"1972-09-03",75.149
"1972-09-04",75.134
"1972-09-05",75.123
"1972-09-06",75.101
"1972-09-07",75.084
"1972-09-08",75.107
"1972-09-09",75.113
"1972-09-10",75.085
"1972-09-11",75.068
"1972-09-12",75.059
"1972-09-13",75.035
"1972-09-14",75.047
"1972-09-15",75.038
"1972-09-16",75.021
"1972-09-17",75.009
"1972-09-18",75.012
"1972-09-19",75.006
"1972-09-20",74.954
"1972-09-21",74.932
"1972-09-22",74.963
"1972-09-23",74.915
"1972-09-24",74.892
"1972-09-25",74.896
"1972-09-26",74.885
"1972-09-27",74.904
"1972-09-28",74.868
"1972-09-29",74.866
"1972-09-30",74.94
"1972-10-01",74.892
"1972-10-02",74.879
"1972-10-03",74.873
"1972-10-04",74.855
"1972-10-05",74.854
"1972-10-06",74.858
"1972-10-07",74.895
"1972-10-08",74.917
"1972-10-09",74.903
"1972-10-10",74.837
"1972-10-11",74.813
"1972-10-12",74.843
"1972-10-13",74.819
"1972-10-14",74.817
"1972-10-15",74.821
"1972-10-16",74.769
"1972-10-17",74.824
"1972-10-18",74.77
"1972-10-19",74.76
"1972-10-20",74.733
"1972-10-21",74.705
"1972-10-22",74.702
"1972-10-23",74.708
"1972-10-24",74.746
"1972-10-25",74.734
"1972-10-26",74.716
"1972-10-27",74.7
"1972-10-28",74.703
"1972-10-29",74.719
"1972-10-30",74.702
"1972-10-31",74.684
"1972-11-01",74.667
"1972-11-02",74.67
"1972-11-03",74.712
"1972-11-04",74.687
"1972-11-05",74.693
"1972-11-06",74.663
"1972-11-07",74.656
"1972-11-08",74.708
"1972-11-09",74.737
"1972-11-10",74.699
"1972-11-11",74.721
"1972-11-12",74.726
"1972-11-13",74.72
"1972-11-14",74.709
"1972-11-15",74.74
"1972-11-16",74.711
"1972-11-17",74.698
"1972-11-18",74.711
"1972-11-19",74.688
"1972-11-20",74.731
"1972-11-21",74.713
"1972-11-22",74.706
"1972-11-23",74.728
"1972-11-24",74.737
"1972-11-25",74.676
"1972-11-26",74.7
"1972-11-27",74.738
"1972-11-28",74.735
"1972-11-29",74.744
"1972-11-30",74.698
"1972-12-01",74.761
"1972-12-02",74.718
"1972-12-03",74.739
"1972-12-04",74.696
"1972-12-05",74.704
"1972-12-06",74.747
"1972-12-07",74.744
"1972-12-08",74.714
"1972-12-09",74.741
"1972-12-10",74.753
"1972-12-11",74.756
"1972-12-12",74.718
"1972-12-13",74.818
"1972-12-14",74.782
"1972-12-15",74.75
"1972-12-16",74.893
"1972-12-17",74.869
"1972-12-18",74.814
"1972-12-19",74.81
"1972-12-20",74.807
"1972-12-21",74.809
"1972-12-22",74.839
"1972-12-23",74.845
"1972-12-24",74.863
"1972-12-25",74.871
"1972-12-26",74.891
"1972-12-27",74.915
"1972-12-28",74.968
"1972-12-29",74.896
"1972-12-30",74.898
"1972-12-31",74.918
"1973-01-01",74.998
"1973-01-02",75.007
"1973-01-03",74.946
"1973-01-04",75.009
"1973-01-05",75.069
"1973-01-06",75.056
"1973-01-07",75.041
"1973-01-08",75.024
"1973-01-09",75.06
"1973-01-10",75.057
"1973-01-11",75.062
"1973-01-12",75.076
"1973-01-13",75.025
"1973-01-14",75.036
"1973-01-15",75.054
"1973-01-16",75.058
"1973-01-17",75.042
"1973-01-18",75.041
"1973-01-19",75.055
"1973-01-20",75.107
"1973-01-21",75.052
"1973-01-22",75.043
"1973-01-23",75.106
"1973-01-24",75.139
"1973-01-25",75.116
"1973-01-26",75.114
"1973-01-27",75.117
"1973-01-28",75.128
"1973-01-29",75.187
"1973-01-30",75.172
"1973-01-31",75.117
"1973-02-01",75.101
"1973-02-02",75.128
"1973-02-03",75.246
"1973-02-04",75.222
"1973-02-05",75.214
"1973-02-06",75.196
"1973-02-07",75.224
"1973-02-08",75.261
"1973-02-09",75.254
"1973-02-10",75.257
"1973-02-11",75.237
"1973-02-12",75.232
"1973-02-13",75.229
"1973-02-14",75.21
"1973-02-15",75.246
"1973-02-16",75.255
"1973-02-17",75.23
"1973-02-18",75.237
"1973-02-19",75.215
"1973-02-20",75.207
"1973-02-21",75.205
"1973-02-22",75.235
"1973-02-23",75.231
"1973-02-24",75.227
"1973-02-25",75.201
"1973-02-26",75.193
"1973-02-27",75.175
"1973-02-28",75.16
"1973-03-01",75.155
"1973-03-02",75.17
"1973-03-03",75.158
"1973-03-04",75.181
"1973-03-05",75.165
"1973-03-06",75.171
"1973-03-07",75.173
"1973-03-08",75.209
"1973-03-09",75.212
"1973-03-10",75.2
"1973-03-11",75.211
"1973-03-12",75.268
"1973-03-13",75.269
"1973-03-14",75.271
"1973-03-15",75.283
"1973-03-16",75.304
"1973-03-17",75.342
"1973-03-18",75.457
"1973-03-19",75.454
"1973-03-20",75.432
"1973-03-21",75.426
"1973-03-22",75.443
"1973-03-23",75.445
"1973-03-24",75.453
"1973-03-25",75.446
"1973-03-26",75.47
"1973-03-27",75.47
"1973-03-28",75.446
"1973-03-29",75.445
"1973-03-30",75.461
"1973-03-31",75.467
"1973-04-01",75.481
"1973-04-02",75.539
"1973-04-03",75.56
"1973-04-04",75.581
"1973-04-05",75.625
"1973-04-06",75.607
"1973-04-07",75.612
"1973-04-08",75.627
"1973-04-09",75.602
"1973-04-10",75.64
"1973-04-11",75.704
"1973-04-12",75.686
"1973-04-13",75.68
"1973-04-14",75.67
"1973-04-15",75.661
"1973-04-16",75.659
"1973-04-17",75.672
"1973-04-18",75.672
"1973-04-19",75.674
"1973-04-20",75.678
"1973-04-21",75.67
"1973-04-22",75.682
"1973-04-23",75.686
"1973-04-24",75.699
"1973-04-25",75.692
"1973-04-26",75.69
"1973-04-27",75.688
"1973-04-28",75.729
"1973-04-29",75.737
"1973-04-30",75.712
"1973-05-01",75.698
"1973-05-02",75.696
"1973-05-03",75.718
"1973-05-04",75.733
"1973-05-05",75.736
"1973-05-06",75.722
"1973-05-07",75.709
"1973-05-08",75.69
"1973-05-09",75.713
"1973-05-10",75.713
"1973-05-11",75.738
"1973-05-12",75.739
"1973-05-13",75.736
"1973-05-14",75.724
"1973-05-15",75.727
"1973-05-16",75.717
"1973-05-17",75.731
"1973-05-18",75.742
"1973-05-19",75.73
"1973-05-20",75.721
"1973-05-21",75.731
"1973-05-22",75.727
"1973-05-23",75.724
"1973-05-24",75.729
"1973-05-25",75.725
"1973-05-26",75.715
"1973-05-27",75.702
"1973-05-28",75.719
"1973-05-29",75.728
"1973-05-30",75.736
"1973-05-31",75.74
"1973-06-01",75.744
"1973-06-02",75.744
"1973-06-03",75.732
"1973-06-04",75.731
"1973-06-05",75.725
"1973-06-06",75.725
"1973-06-07",75.729
"1973-06-08",75.724
"1973-06-09",75.732
"1973-06-10",75.732
"1973-06-11",75.726
"1973-06-12",75.727
"1973-06-13",75.734
"1973-06-14",75.741
"1973-06-15",75.714
"1973-06-16",75.713
"1973-06-17",75.683
"1973-06-18",75.666
"1973-06-19",75.669
"1973-06-20",75.661
"1973-06-21",75.663
"1973-06-22",75.657
"1973-06-23",75.652
"1973-06-24",75.648
"1973-06-25",75.647
"1973-06-26",75.626
"1973-06-27",75.635
"1973-06-28",75.631
"1973-06-29",75.647
"1973-06-30",75.645
"1973-07-01",75.628
"1973-07-02",75.622
"1973-07-03",75.614
"1973-07-04",75.62
"1973-07-05",75.645
"1973-07-06",75.635
"1973-07-07",75.625
"1973-07-08",75.623
"1973-07-09",75.623
"1973-07-10",75.618
"1973-07-11",75.618
"1973-07-12",75.595
"1973-07-13",75.568
"1973-07-14",75.589
"1973-07-15",75.573
"1973-07-16",75.555
"1973-07-17",75.53
"1973-07-18",75.504
"1973-07-19",75.492
"1973-07-20",75.486
"1973-07-21",75.476
"1973-07-22",75.455
"1973-07-23",75.431
"1973-07-24",75.412
"1973-07-25",75.402
"1973-07-26",75.401
"1973-07-27",75.412
"1973-07-28",75.423
"1973-07-29",75.447
"1973-07-30",75.414
"1973-07-31",75.393
"1973-08-01",75.405
"1973-08-02",75.392
"1973-08-03",75.388
"1973-08-04",75.383
"1973-08-05",75.372
"1973-08-06",75.354
"1973-08-07",75.344
"1973-08-08",75.335
"1973-08-09",75.331
"1973-08-10",75.333
"1973-08-11",75.336
"1973-08-12",75.345
"1973-08-13",75.322
"1973-08-14",75.296
"1973-08-15",75.282
"1973-08-16",75.26
"1973-08-17",75.242
"1973-08-18",75.236
"1973-08-19",75.225
"1973-08-20",75.202
"1973-08-21",75.215
"1973-08-22",75.217
"1973-08-23",75.199
"1973-08-24",75.203
"1973-08-25",75.196
"1973-08-26",75.184
"1973-08-27",75.164
"1973-08-28",75.185
"1973-08-29",75.195
"1973-08-30",75.185
"1973-08-31",75.174
"1973-09-01",75.163
"1973-09-02",75.158
"1973-09-03",75.146
"1973-09-04",75.138
"1973-09-05",75.124
"1973-09-06",75.152
"1973-09-07",75.16
"1973-09-08",75.152
"1973-09-09",75.113
"1973-09-10",75.084
"1973-09-11",75.104
"1973-09-12",75.083
"1973-09-13",75.053
"1973-09-14",75.01
"1973-09-15",75.009
"1973-09-16",75.006
"1973-09-17",74.952
"1973-09-18",74.985
"1973-09-19",74.963
"1973-09-20",74.973
"1973-09-21",74.947
"1973-09-22",74.921
"1973-09-23",74.949
"1973-09-24",74.945
"1973-09-25",74.903
"1973-09-26",74.901
"1973-09-27",74.908
"1973-09-28",74.896
"1973-09-29",74.902
"1973-09-30",74.875
"1973-10-01",74.854
"1973-10-02",74.85
"1973-10-03",74.864
"1973-10-04",74.858
"1973-10-05",74.925
"1973-10-06",74.885
"1973-10-07",74.857
"1973-10-08",74.846
"1973-10-09",74.834
"1973-10-10",74.824
"1973-10-11",74.803
"1973-10-12",74.789
"1973-10-13",74.781
"1973-10-14",74.841
"1973-10-15",74.828
"1973-10-16",74.857
"1973-10-17",74.822
"1973-10-18",74.801
"1973-10-19",74.774
"1973-10-20",74.773
"1973-10-21",74.749
"1973-10-22",74.728
"1973-10-23",74.719
"1973-10-24",74.714
"1973-10-25",74.696
"1973-10-26",74.71
"1973-10-27",74.708
"1973-10-28",74.648
"1973-10-29",74.647
"1973-10-30",74.69
"1973-10-31",74.675
"1973-11-01",74.758
"1973-11-02",74.717
"1973-11-03",74.775
"1973-11-04",74.74
"1973-11-05",74.719
"1973-11-06",74.755
"1973-11-07",74.69
"1973-11-08",74.685
"1973-11-09",74.688
"1973-11-10",74.669
"1973-11-11",74.643
"1973-11-12",74.606
"1973-11-13",74.608
"1973-11-14",74.616
"1973-11-15",74.612
